Date,Open,High,Low,Close,Adj Close,Volume
2008-01-03,144.910004,145.490005,144.070007,144.860001,108.848717,125133300
2008-01-04,143.339996,143.440002,140.910004,141.309998,106.181244,232330900
2008-01-07,141.809998,142.229996,140.100006,141.190002,106.091080,234991000
2008-01-08,142.080002,142.899994,138.440002,138.910004,104.377884,326365700
2008-01-09,139.089996,140.789993,137.699997,140.369995,105.474907,301824900
2008-01-10,139.679993,142.800003,139.369995,141.289993,106.166229,335701200
2008-01-11,140.779999,141.899994,139.000000,140.149994,105.309601,267076600
2008-01-14,141.160004,141.860001,140.399994,141.279999,106.158714,170365500
2008-01-15,139.789993,141.490005,137.899994,138.169998,103.821808,239940100
2008-01-16,137.360001,139.119995,136.279999,136.979996,102.927658,378802600
2008-01-17,137.809998,137.880005,132.929993,133.429993,100.260170,397892600
2008-01-18,134.740005,135.020004,131.100006,132.059998,99.230736,348561500
2008-01-22,127.209999,132.429993,126.000000,130.720001,98.223839,435923700
2008-01-23,127.089996,134.190002,126.839996,133.860001,100.583298,511913000
2008-01-24,134.479996,135.460007,133.309998,134.990005,101.432373,259949300
2008-01-25,136.509995,136.759995,132.600006,133.039993,99.967102,269603900
2008-01-28,133.259995,135.520004,132.059998,135.240005,101.620224,217934600
2008-01-29,136.100006,136.449997,134.880005,135.910004,102.123711,168968300
2008-01-30,135.580002,138.539993,134.600006,134.910004,101.372253,334939200
2008-01-31,133.399994,138.539993,133.199997,137.369995,103.220718,343680800
2008-02-01,137.940002,139.610001,137.520004,139.580002,104.881302,206843600
2008-02-04,139.210007,139.300003,137.639999,137.820007,103.558846,124694300
2008-02-05,135.940002,136.250000,133.669998,134.130005,100.786118,286882500
2008-02-06,134.580002,135.250000,132.410004,133.050003,99.974640,250792900
2008-02-07,131.800003,134.789993,131.729996,133.929993,100.635841,297368100
2008-02-08,133.089996,134.220001,132.100006,133.070007,99.989677,221643500
2008-02-11,133.100006,134.229996,132.039993,133.750000,100.500610,188576300
2008-02-12,134.910004,136.309998,133.979996,134.990005,101.432373,256654400
2008-02-13,136.009995,137.059998,135.139999,136.369995,102.469299,181967800
2008-02-14,136.949997,137.000000,134.789993,135.169998,101.567596,215207200
2008-02-15,134.500000,135.220001,133.910004,135.139999,101.545090,154110300
2008-02-19,136.720001,136.889999,134.610001,135.520004,101.830597,145190000
2008-02-20,133.990005,136.550003,133.759995,135.919998,102.131157,220085700
2008-02-21,136.660004,137.009995,134.070007,134.789993,101.282082,201051200
2008-02-22,134.970001,135.850006,132.860001,135.619995,101.905724,205491000
2008-02-25,135.539993,137.649994,134.779999,137.330002,103.190628,190107000
2008-02-26,136.750000,138.949997,136.500000,138.360001,103.964615,212420700
2008-02-27,137.559998,139.139999,137.410004,138.220001,103.859406,168395800
2008-02-28,137.240005,137.960007,136.550003,136.869995,102.844978,170831100
2008-02-29,135.600006,135.679993,132.779999,133.820007,100.553223,252715200
2008-03-03,133.139999,133.809998,132.240005,133.500000,100.312775,189483500
2008-03-04,132.229996,133.399994,130.990005,132.990005,99.929543,282513100
2008-03-05,133.419998,134.770004,132.339996,133.830002,100.560699,270681400
2008-03-06,132.979996,133.220001,130.550003,131.059998,98.479332,247911700
2008-03-07,129.770004,131.740005,128.580002,129.710007,97.464920,326434600
2008-03-10,129.839996,129.929993,127.589996,128.000000,96.180046,235683600
2008-03-11,130.720001,132.720001,128.949997,132.600006,99.636482,341440600
2008-03-12,132.740005,133.770004,131.160004,131.360001,98.704742,229161100
2008-03-13,129.610001,132.639999,128.600006,131.649994,98.922630,351504200
2008-03-14,132.770004,132.809998,127.779999,129.610001,97.389801,484687800
2008-03-17,126.570000,129.259995,126.070000,128.300003,96.405403,405311100
2008-03-18,130.619995,133.690002,129.979996,133.630005,100.410423,334416600
2008-03-19,134.139999,134.649994,130.039993,130.320007,97.923294,345971600
2008-03-20,130.050003,132.910004,129.259995,132.080002,99.737099,245320700
2008-03-24,133.309998,135.809998,133.240005,134.720001,101.730629,208977300
2008-03-25,134.860001,135.550003,133.770004,134.850006,101.828819,192947200
2008-03-26,134.460007,135.089996,133.110001,133.199997,100.582825,196934300
2008-03-27,134.199997,134.440002,132.360001,132.779999,100.265671,225153200
2008-03-28,132.990005,133.360001,131.059998,131.509995,99.306694,180896100
2008-03-31,131.289993,132.729996,131.089996,131.970001,99.654053,166692100
2008-04-01,133.610001,136.839996,133.509995,136.610001,103.157845,254547300
2008-04-02,137.050003,137.669998,135.979996,136.699997,103.225761,210910800
2008-04-03,135.960007,137.440002,135.710007,137.039993,103.482498,175884800
2008-04-04,137.119995,137.960007,136.119995,136.889999,103.369293,204446800
2008-04-07,137.869995,138.570007,136.740005,136.960007,103.422134,154245500
2008-04-08,136.190002,136.919998,135.949997,136.820007,103.316383,148937300
2008-04-09,136.610001,136.800003,134.889999,135.830002,102.568810,195610600
2008-04-10,135.419998,136.669998,134.899994,136.020004,102.712280,192967800
2008-04-11,134.490005,135.119995,133.009995,133.380005,100.718765,222973300
2008-04-14,133.190002,133.539993,132.550003,132.929993,100.378967,160522000
2008-04-15,133.580002,133.690002,132.330002,133.240005,100.613029,172389200
2008-04-16,134.539993,136.910004,134.520004,136.850006,103.339050,189268900
2008-04-17,136.020004,137.250000,135.660004,137.050003,103.490089,179665700
2008-04-18,138.940002,139.559998,138.259995,138.479996,104.569878,218530600
2008-04-21,138.229996,138.979996,137.850006,138.550003,104.622757,118587400
2008-04-22,138.190002,138.309998,136.899994,137.940002,104.162170,162166000
2008-04-23,138.089996,138.779999,137.119995,137.720001,103.996048,193309000
2008-04-24,138.080002,139.740005,137.039993,138.320007,104.449089,229381300
2008-04-25,139.399994,139.889999,137.910004,139.600006,105.415688,190788100
2008-04-28,139.880005,140.250000,139.380005,139.630005,105.438301,105610200
2008-04-29,139.389999,139.729996,138.610001,139.080002,105.022980,125514100
2008-04-30,139.289993,140.589996,138.259995,138.259995,104.403786,208395900
2008-05-01,138.380005,141.119995,138.270004,141.119995,106.563423,187279500
2008-05-02,142.339996,142.369995,140.559998,141.509995,106.857925,181585500
2008-05-05,141.050003,141.610001,140.410004,140.830002,106.344475,118504500
2008-05-06,140.020004,142.199997,139.690002,142.050003,107.265739,179339800
2008-05-07,141.889999,142.039993,139.130005,139.520004,105.355240,199267300
2008-05-08,139.740005,140.320007,138.979996,139.160004,105.083382,178321200
2008-05-09,138.600006,139.389999,138.449997,138.899994,104.887062,152588200
2008-05-12,139.250000,140.559998,138.729996,140.460007,106.065025,147865900
2008-05-13,140.800003,140.889999,139.729996,140.479996,106.080154,159132200
2008-05-14,141.070007,142.199997,140.460007,140.770004,106.299210,181910800
2008-05-15,141.039993,142.630005,140.830002,142.529999,107.628166,166927000
2008-05-16,142.860001,142.869995,141.610001,142.660004,107.726334,204236800
2008-05-19,142.809998,144.300003,142.300003,143.050003,108.020859,165664400
2008-05-20,142.270004,142.339996,141.000000,141.889999,107.144905,178552100
2008-05-21,141.809998,142.119995,139.000000,139.490005,105.332565,252724800
2008-05-22,139.429993,140.169998,139.000000,139.509995,105.347656,170820400
2008-05-23,139.050003,139.660004,137.520004,137.639999,103.935600,181376400
2008-05-27,137.800003,139.000000,137.529999,138.660004,104.705818,168322900
2008-05-28,139.169998,140.000000,138.000000,139.300003,105.189110,181288100
2008-05-29,139.130005,140.929993,139.080002,140.000000,105.717667,173927200
2008-05-30,140.470001,140.740005,139.940002,140.350006,105.982002,117362000
2008-06-02,139.830002,139.860001,138.000000,138.899994,104.887062,181069900
2008-06-03,139.300003,139.619995,137.229996,138.089996,104.275414,271965700
2008-06-04,137.699997,139.160004,137.460007,138.020004,104.222549,246637700
2008-06-05,138.580002,140.889999,138.320007,140.779999,106.306694,237867100
2008-06-06,139.550003,139.800003,136.220001,136.289993,102.916176,384276300
2008-06-09,136.860001,137.500000,135.410004,136.619995,103.165375,228263900
2008-06-10,135.669998,137.100006,135.350006,135.940002,102.651878,260234900
2008-06-11,135.970001,136.259995,133.929993,133.940002,101.141632,283890100
2008-06-12,134.600006,135.869995,133.520004,134.449997,101.526749,252791800
2008-06-13,135.169998,136.520004,134.419998,136.149994,102.810463,244726900
2008-06-16,135.550003,136.929993,135.460007,136.229996,102.870880,185832500
2008-06-17,137.070007,137.119995,135.369995,135.570007,102.372490,191707700
2008-06-18,134.690002,135.520004,133.710007,134.250000,101.375725,265893000
2008-06-19,134.149994,135.240005,133.500000,134.419998,101.504120,304204900
2008-06-20,132.839996,133.089996,131.220001,131.580002,99.856537,289275700
2008-06-23,132.089996,132.229996,131.320007,131.449997,99.757874,165096400
2008-06-24,131.050003,132.440002,130.190002,131.190002,99.560547,267300600
2008-06-25,131.720001,133.399994,131.240005,131.809998,100.031059,287853900
2008-06-26,130.570007,131.419998,128.080002,128.229996,97.314194,297775000
2008-06-27,128.279999,128.860001,127.040001,127.529999,96.782936,303423400
2008-06-30,127.889999,128.910004,127.300003,127.980003,97.124481,258842600
2008-07-01,126.519997,128.470001,125.930000,128.380005,97.428009,388622000
2008-07-02,128.789993,129.160004,125.949997,126.180000,95.758446,288064600
2008-07-03,127.110001,127.110001,124.989998,126.309998,95.857079,239352500
2008-07-07,126.790001,127.339996,123.919998,125.019997,94.878113,372427300
2008-07-08,124.989998,127.389999,124.199997,127.239998,96.562874,375973700
2008-07-09,127.500000,127.739998,124.389999,124.790001,94.703522,336729400
2008-07-10,124.430000,125.790001,123.580002,125.300003,95.090599,436475700
2008-07-11,123.970001,125.900002,122.489998,123.839996,93.982597,481124600
2008-07-14,125.260002,125.500000,122.400002,122.720001,93.132637,322720800
2008-07-15,121.800003,123.489998,120.019997,120.989998,91.819733,502502500
2008-07-16,121.449997,124.570000,121.099998,123.959999,94.073662,371642900
